Nom de la commune adhérente,Somme de DPT de la commune,Somme de Code INSEE de la commune adhérente,Somme de Tarif zone tarifaire 1
Fressancourt,2,2335,2.34
Frières-Faillouël,2,2336,2.32
Froidestrées,2,2337,3.52
Froidmont-Cohartille,2,2338,3.34
Gandelu,2,2339,2.96
Gauchy,2,2340,2.74
Gercy,2,2341,3.16
Gergny,2,2342,3.03
Gibercourt,2,2345,2.74
Gizy,2,2346,2.38
Goudelancourt-lès-Berrieux,2,2349,2.39
Goudelancourt-lès-Pierrepont,2,2350,3.74
Goussancourt,2,2351,2.96
Grandlup-et-Fay,2,2353,2.74
Grandrieux,2,2354,2.81
Grand-Rozoy,2,2665,2.7
Grand-Verly,2,2783,2.12
Gricourt,2,2355,1.87
Gronard,2,2357,3.16
Grougis,2,2358,2.74
Grugies,2,2359,2.74
Guise,2,2361,2.39
Guivry,2,2362,2.22
Guny,2,2363,1.9
Guyencourt,2,2364,2.48
Hannapes,2,2366,2.16
Happencourt,2,2367,2.2
Haramont,2,2368,2.7
Harcigny,2,2369,3.16
Hargicourt,2,2370,2.74
Harly,2,2371,2.74
Hartennes-et-Taux,2,2372,2.7
Hary,2,2373,3.16
Hautevesnes,2,2375,2.96
Hinacourt,2,2380,2.74
Hirson,2,2381,2.25
Holnon,2,2382,2.19
Homblières,2,2383,2.74
Houry,2,2384,3.16
Housset,2,2385,3.36
Iron,2,2386,2.16
Itancourt,2,2387,1.75
Iviers,2,2388,2.94
Jaulgonne,2,2389,2.96
Jeancourt,2,2390,1.87
Joncourt,2,2392,2.74
Jouaignes,2,2393,3.28
Jumencourt,2,2395,2.35
Jumigny,2,2396,2.3
Juvincourt-et-Damary,2,2399,1.49
L' Épine-aux-Bois,2,2281,2.96
La Bouteille,2,2109,3.03
La Capelle,2,2141,3.52
La Chapelle-sur-Chézy,2,2162,2.96
La Croix-sur-Ourcq,2,2241,2.96
La Fère,2,2304,2.22
La Ferté-Chevresis,2,2306,2.91
La Ferté-Milon,2,2307,2.96
La Hérie,2,2378,3.03
La Malmaison,2,2454,2.74
La Neuville-Bosmont,2,2545,2.25
La Neuville-en-Beine,2,2546,2.32
La Neuville-Housset,2,2547,3.36
La Neuville-lès-Dorengt,2,2548,3.52
La Vallée-au-Blé,2,2759,3.5
La Vallée-Mulâtre,2,2760,2.53
La Ville-aux-Bois-lès-Dizy,2,2802,3.74
La Ville-aux-Bois-lès-Pontavert,2,2803,4.47
Laffaux,2,2400,5.4
Laigny,2,2401,3.52
Lanchy,2,2402,1.87
Landifay-et-Bertaignemont,2,2403,3.53
Landouzy-la-Cour,2,2404,3.03
Landouzy-la-Ville,2,2405,3.03
Laniscourt,2,2407,2.27
Lappion,2,2409,1.45
Largny-sur-Automne,2,2410,2.7
Latilly,2,2411,3.03
Launoy,2,2412,2.7
Laval-en-Laonnois,2,2413,2.74
Lavaqueresse,2,2414,3.52
Laversine,2,2415,2.7
Le Catelet,2,2143,2.74
Le Charmel,2,2164,2.96
Le Hérie-la-Viéville,2,2379,3.53
Le Nouvion-en-Thiérache,2,2558,3.52
Le Plessier-Huleu,2,2606,2.7
Le Sourd,2,2731,3.5
Le Thuel,2,2743,1.99
Le Verguier,2,2782,1.87
Lehaucourt,2,2374,1.85
Lemé,2,2416,3.5
Lempire,2,2417,2.71
Lerzy,2,2418,3.52
Les Autels,2,2038,2.81
Leschelle,2,2419,3.52
Lesdins,2,2420,2.74
Lesges,2,2421,1.5
Lesquielles-Saint-Germain,2,2422,3.06
Leuilly-sous-Coucy,2,2423,2.74
Leury,2,2424,2.74
Leuze,2,2425,2.98
Levergies,2,2426,1.85
Lhuys,2,2427,3.28
Licy-Clignon,2,2428,2.96
Lierval,2,2429,4.18
Liesse-Notre-Dame,2,2430,2.38
Limé,2,2432,2.23
Lislet,2,2433,3.04
Logny-lès-Aubenton,2,2435,2.98
Longpont,2,2438,2.7
Lor,2,2440,2.3
Louâtre,2,2441,2.7
Loupeigne,2,2442,1.57
Lucy-le-Bocage,2,2443,2.96
Luzoir,2,2445,3.03
Ly-Fontaine,2,2446,2.74
Maast-et-Violaine,2,2447,2.7
Mâchecourt,2,2448,3.74
Macogny,2,2449,2.96
Macquigny,2,2450,2.74
Magny-la-Fosse,2,2451,1.85
Maissemy,2,2452,1.87
Maizy,2,2453,2.48
Malzy,2,2455,2.02
Manicamp,2,2456,2.5
Marchais,2,2457,2.74
Marcy-sous-Marle,2,2460,1.47
Marest-Dampcourt,2,2461,2.5
Mareuil-en-Dôle,2,2462,1.57
Marfontaine,2,2463,3.36
Margival,2,2464,4.24
Marigny-en-Orxois,2,2465,2.96
Marizy-Sainte-Geneviève,2,2466,2.96
Marizy-Saint-Mard,2,2467,3.03
Marle,2,2468,2.59
Marly-Gomont,2,2469,3.52
Martigny-Courpierre,2,2471,2.38
Mauregny-en-Haye,2,2472,2.74
Mayot,2,2473,2.41
Mennessis,2,2474,2.34
Mennevret,2,2476,2.8
Mercin-et-Vaux,2,2477,2.34
Merlieux-et-Fouquerolles,2,2478,1.55
Mesbrecourt-Richecourt,2,2480,2.91
Mesnil-Saint-Laurent,2,2481,2.74
Meurival,2,2482,2.48
Mézières-sur-Oise,2,2483,2.41
Mézy-Moulins,2,2484,2.96
Missy-aux-Bois,2,2485,2.7
Missy-lès-Pierrepont,2,2486,2.38
Missy-sur-Aisne,2,2487,3.85
Molinchart,2,2489,2.27
Monampteuil,2,2490,4.18
Monceau-le-Neuf-et-Faucouzy,2,2491,1.24
Monceau-lès-Leups,2,2492,2.22
Monceau-le-Waast,2,2493,2.74
Monceau-sur-Oise,2,2494,1.96
Mondrepuis,2,2495,3.03
Monnes,2,2496,2.96
Mons-en-Laonnois,2,2497,2.27
Montbavin,2,2499,4.18
Montbrehain,2,2500,2.74
Montchâlons,2,2501,2.51
Montcornet,2,2502,3.04
Mont-d'Origny,2,2503,2.91
Montescourt-Lizerolles,2,2504,2.74
Montgobert,2,2506,2.7
Montgru-Saint-Hilaire,2,2507,3.03
Monthenault,2,2508,2.3
Monthiers,2,2509,2.96
Monthurel,2,2510,2.96
Montigny-en-Arrouaise,2,2511,2.74
Montigny-l'Allier,2,2512,2.96
Montigny-le-Franc,2,2513,3.74
Montigny-Lengrain,2,2514,2.7
Montigny-lès-Condé,2,2515,2.96
Montigny-sous-Marle,2,2516,3.36
Montigny-sur-Crécy,2,2517,2.91
Montlevon,2,2518,2.96
Montloué,2,2519,2.26
Mont-Notre-Dame,2,2520,2.7
Montreuil-aux-Lions,2,2521,2.96
Mont-Saint-Père,2,2524,2.96
Morgny-en-Thiérache,2,2526,2.94
Morsain,2,2527,2.7
Moussy-Verneuil,2,2531,2.3
Moÿ-de-l'Aisne,2,2532,2.74
Muret-et-Crouttes,2,2533,2.7
Muscourt,2,2534,2.48
Nampcelles-la-Cour,2,2535,3.16
Nampteuil-sous-Muret,2,2536,2.7
Nanteuil-la-Fosse,2,2537,2.9
Nanteuil-Notre-Dame,2,2538,2.96
Nauroy,2,2539,2.74
Nesles-la-Montagne,2,2540,2.96
Neufchâtel-sur-Aisne,2,2541,2.74
Neuflieux,2,2542,2.5
Neuilly-Saint-Front,2,2543,3.03
Neuve-Maison,2,2544,3.03
Neuville-Saint-Amand,2,2549,2.74
Neuville-sur-Ailette,2,2550,2.3
Neuville-sur-Margival,2,2551,3.48
Nizy-le-Comte,2,2553,1.15
Nogentel,2,2554,2.96
Nogent-l'Artaud,2,2555,2.96
Noircourt,2,2556,2.26
Noroy-sur-Ourcq,2,2557,2.7
Nouvion-et-Catillon,2,2559,2.07
Nouvion-le-Comte,2,2560,2.07
Nouvion-le-Vineux,2,2561,2.74
Nouvron-Vingré,2,2562,2.7
Noyales,2,2563,2.74
Ohis,2,2567,3.03
Oigny-en-Valois,2,2568,2.7
Ollezy,2,2570,2.2
Omissy,2,2571,2.74
Orainville,2,2572,1.36
Origny-en-Thiérache,2,2574,3.03
Origny-Sainte-Benoite,2,2575,2.91
Osly-Courtil,2,2576,2.7
Ostel,2,2577,3.49
Oulches-la-Vallée-Foulon,2,2578,2.3
Oulchy-la-Ville,2,2579,3.03
Oulchy-le-Château,2,2580,2.96
Paars,2,2581,2.79
Paissy,2,2582,1.47
Pancy-Courtecon,2,2583,4.18
Papleux,2,2584,3.52
Parcy-et-Tigny,2,2585,2.7
Parfondru,2,2587,2.51
Pargnan,2,2588,2.3
Pargny-Filain,2,2589,4.18
Pargny-la-Dhuys,2,2590,2.96
Pargny-les-Bois,2,2591,1.74
Parpeville,2,2592,2.91
Pasly,2,2593,3.17
Passy-en-Valois,2,2594,2.96
Passy-sur-Marne,2,2595,2.96
Pernant,2,2598,2.94
Petit-Verly,2,2784,2.8
Pierremande,2,2599,3.37
Pignicourt,2,2601,2.74
Pinon,2,2602,2.84
Pithon,2,2604,3.16
Ploisy,2,2607,2.7
Ployart-et-Vaurseine,2,2609,2.3
Pont-Arcy,2,2612,2.48
Pontavert,2,2613,1.87
Pontru,2,2614,1.87
Pontruet,2,2615,1.87
Pont-Saint-Mard,2,2616,1.9
Pouilly-sur-Serre,2,2617,2.74
Prémont,2,2618,1.75
Prémontré,2,2619,2.35
Presles-et-Boves,2,2620,3.49
Presles-et-Thierny,2,2621,2.74
Priez,2,2622,3.03
Prisces,2,2623,3.16
Proisy,2,2624,1.96
Proix,2,2625,2.74
Prouvais,2,2626,1.79
Proviseux-et-Plesnoy,2,2627,1.72
Puiseux-en-Retz,2,2628,2.7
Puisieux-et-Clanlieu,2,2629,1.96
Quierzy,2,2631,2.5
Quincy-Basse,2,2632,2.35
Quincy-sous-le-Mont,2,2633,3.28
Raillimont,2,2634,2.81
Ramicourt,2,2635,1.85
Regny,2,2636,2.74
Remaucourt,2,2637,2.74
Remies,2,2638,2.74
Renansart,2,2640,2.91
Renneval,2,2641,1.51
Résigny,2,2642,2.81
Ressons-le-Long,2,2643,2.7
Retheuil,2,2644,2.7
Reuilly-Sauvigny,2,2645,2.96
Ribeauville,2,2647,2.53
Ribemont,2,2648,2.91
Rocourt-Saint-Martin,2,2649,2.96
Rogécourt,2,2651,2.34
Rogny,2,2652,3.36
Romeny-sur-Marne,2,2653,2.96
Roucy,2,2656,2.48
Rougeries,2,2657,3.36
Roupy,2,2658,1.75
Rouvroy-sur-Serre,2,2660,2.81
Royaucourt-et-Chailvet,2,2661,4.18
Rozet-Saint-Albin,2,2662,3.03
Rozières-sur-Crise,2,2663,2.7
Rozoy-Bellevalle,2,2664,2.96
Rozoy-sur-Serre,2,2666,2.81
Saconin-et-Breuil,2,2667,2.7
Sains-Richaumont,2,2668,3.36
Saint-Algis,2,2670,3.52
Saint-Bandry,2,2672,2.7
Saint-Christophe-à-Berry,2,2673,2.7
Sainte-Preuve,2,2690,1.48
Saint-Erme-Outre-et-Ramecourt,2,2676,2.39
Saint-Gengoulph,2,2679,2.96
Saint-Gobain,2,2680,3.37
Saint-Gobert,2,2681,3.36
Saint-Martin-Rivière,2,2683,2.53
Saint-Nicolas-aux-Bois,2,2685,3.36
Saint-Paul-aux-Bois,2,2686,1.9
Saint-Pierre-Aigle,2,2687,2.7
Saint-Pierremont,2,2689,2.02
Saint-Quentin,2,2691,2.74
Saint-Rémy-Blanzy,2,2693,2.7
Samoussy,2,2697,2.74
Sancy-les-Cheminots,2,2698,3.04
Saponay,2,2699,2.96
Saulchery,2,2701,2.96
Savy,2,2702,1.76
Seboncourt,2,2703,2.74
Selens,2,2704,1.9
Septmonts,2,2706,2.7
Septvaux,2,2707,3.37
Sequehart,2,2708,1.85
Serain,2,2709,2.74
Seraucourt-le-Grand,2,2710,2.2
Serches,2,2711,2.23
Seringes-et-Nesles,2,2713,2.96
Sermoise,2,2714,2.23
Servais,2,2716,3.37
Serval,2,2715,3.3
Séry-lès-Mézières,2,2717,2.41
Silly-la-Poterie,2,2718,2.7
Sinceny,2,2719,3.37
Sissonne,2,2720,2
