Commune,Departement,Code INSEE,D204.0,Année
Puiseux-Pontoise,95,95510,,2017
Puiseux-en-France,95,95509,,2017
Puisieux,77,77380,2.9,2017
Pussay,91,91511,,2017
Puteaux,92,92062,,2017
Périgny,94,94056,,2017
Quiers,77,77381,2.7,2017
Quincy-Voisins,77,77382,,2017
Quincy-sous-Sénart,91,91514,,2017
Raizeux,78,78516,,2017
Rambouillet,78,78517,,2017
Rampillon,77,77383,,2017
Rebais,77,77385,,2017
Recloses,77,77386,5.15,2017
Remauville,77,77387,,2017
Rennemoulin,78,78518,,2017
Reuil-en-Brie,77,77388,,2017
Richarville,91,91519,,2017
Richebourg,78,78520,,2017
Ris-Orangis,91,91521,2.4,2017
Rochefort-en-Yvelines,78,78522,1.99,2017
Roinville,91,91525,,2017
Roinvilliers,91,91526,,2017
Roissy-en-Brie,77,77390,,2017
Roissy-en-France,95,95527,,2017
Rolleboise,78,78528,3.31,2017
Romainville,93,93063,1.3,2017
Ronquerolles,95,95529,,2017
Rosay,78,78530,,2017
Rosny-sous-Bois,93,93064,,2017
Rosny-sur-Seine,78,78531,3.31,2017
Rouilly,77,77391,,2017
Rouvres,77,77392,,2017
Rubelles,77,77394,2.7,2017
Rueil-Malmaison,92,92063,,2017
Rumont,77,77395,,2017
Rungis,94,94065,1.74,2017
Rupéreux,77,77396,,2017
Réau,77,77384,2.4,2017
Sablonnières,77,77398,,2017
Saclas,91,91533,,2017
Saclay,91,91534,,2017
Sagy,95,95535,,2017
Sailly,78,78536,3.31,2017
Saint-Arnoult-en-Yvelines,78,78537,1.99,2017
Saint-Aubin,91,91538,,2017
Saint-Augustin,77,77400,,2017
Saint-Barthélemy,77,77402,,2017
Saint-Brice,77,77403,,2017
Saint-Brice-sous-Forêt,95,95539,,2017
Saint-Chéron,91,91540,,2017
Saint-Cloud,92,92064,,2017
Saint-Cyr-en-Arthies,95,95543,,2017
Saint-Cyr-l'École,78,78545,,2017
Saint-Cyr-la-Rivière,91,91544,,2017
Saint-Cyr-sous-Dourdan,91,91546,,2017
Saint-Cyr-sur-Morin,77,77405,,2017
Saint-Denis,93,93066,,2017
Saint-Denis-lès-Rebais,77,77406,,2017
Saint-Escobille,91,91547,,2017
Saint-Fargeau-Ponthierry,77,77407,2.7,2017
Saint-Fiacre,77,77408,,2017
Saint-Forget,78,78548,,2017
Saint-Germain-Laval,77,77409,3.77,2017
Saint-Germain-Laxis,77,77410,2.7,2017
Saint-Germain-de-la-Grange,78,78550,,2017
Saint-Germain-en-Laye,78,78551,,2017
Saint-Germain-lès-Arpajon,91,91552,,2017
Saint-Germain-lès-Corbeil,91,91553,2.4,2017
Saint-Germain-sous-Doue,77,77411,,2017
Saint-Germain-sur-Morin,77,77413,,2017
Saint-Germain-sur-École,77,77412,5.15,2017
Saint-Gervais,95,95554,,2017
Saint-Gratien,95,95555,,2017
Saint-Hilaire,91,91556,,2017
Saint-Hilarion,78,78557,,2017
Saint-Hilliers,77,77414,,2017
Saint-Jean-de-Beauregard,91,91560,,2017
Saint-Jean-les-Deux-Jumeaux,77,77415,,2017
Saint-Just-en-Brie,77,77416,,2017
Saint-Lambert,78,78561,,2017
Saint-Leu-la-Forêt,95,95563,,2017
Saint-Loup-de-Naud,77,77418,,2017
Saint-Léger,77,77417,,2017
Saint-Léger-en-Yvelines,78,78562,,2017
Saint-Mammès,77,77419,,2017
Saint-Mandé,94,94067,,2017
Saint-Mard,77,77420,,2017
Saint-Mars-Vieux-Maisons,77,77421,,2017
Saint-Martin-de-Bréthencourt,78,78564,1.99,2017
Saint-Martin-des-Champs,78,78565,,2017
Saint-Martin-du-Boschet,77,77424,,2017
Saint-Martin-du-Tertre,95,95566,,2017
Saint-Martin-en-Bière,77,77425,5.15,2017
Saint-Martin-la-Garenne,78,78567,3.31,2017
Saint-Maur-des-Fossés,94,94068,,2017
Saint-Maurice,94,94069,,2017
Saint-Maurice-Montcouronne,91,91568,,2017
Saint-Mesmes,77,77427,,2017
Saint-Michel-sur-Orge,91,91570,,2017
Saint-Méry,77,77426,3.7,2017
Saint-Nom-la-Bretèche,78,78571,,2017
Saint-Ouen-en-Brie,77,77428,,2017
Saint-Ouen-l'Aumône,95,95572,,2017
Saint-Ouen-sur-Morin,77,77429,,2017
Saint-Ouen-sur-Seine,93,93070,,2017
Saint-Pathus,77,77430,,2017
Saint-Pierre-du-Perray,91,91573,2.4,2017
Saint-Pierre-lès-Nemours,77,77431,2.55,2017
Saint-Prix,95,95574,,2017
Saint-Rémy-de-la-Vanne,77,77432,,2017
Saint-Rémy-l'Honoré,78,78576,,2017
Saint-Sauveur-lès-Bray,77,77434,,2017
Saint-Sauveur-sur-École,77,77435,5.15,2017
Saint-Siméon,77,77436,,2017
Saint-Soupplets,77,77437,,2017
Saint-Sulpice-de-Favières,91,91578,3.54,2017
Saint-Thibault-des-Vignes,77,77438,,2017
Saint-Vrain,91,91579,3.54,2017
Saint-Yon,91,91581,3.54,2017
Sainte-Aulde,77,77401,,2017
Sainte-Colombe,77,77404,,2017
Sainte-Geneviève-des-Bois,91,91549,,2017
Sainte-Mesme,78,78569,1.99,2017
Saintry-sur-Seine,91,91577,2.4,2017
Salins,77,77439,3.77,2017
Sammeron,77,77440,,2017
Samois-sur-Seine,77,77441,5.15,2017
Samoreau,77,77442,5.15,2017
Sancy,77,77443,,2017
Sancy-lès-Provins,77,77444,,2017
Sannois,95,95582,,2017
Santeuil,95,95584,,2017
Sarcelles,95,95585,,2017
Sartrouville,78,78586,,2017
Saulx-Marchais,78,78588,,2017
Saulx-les-Chartreux,91,91587,,2017
Savigny-le-Temple,77,77445,2.4,2017
Savins,77,77446,,2017
Saâcy-sur-Marne,77,77397,,2017
Sceaux,92,92071,,2017
Seine-Port,77,77447,,2017
Sept-Sorts,77,77448,,2017
Septeuil,78,78591,,2017
Seraincourt,95,95592,,2017
Sermaise,91,91593,,2017
Serris,77,77449,2.37,2017
Seugy,95,95594,,2017
Sevran,93,93071,,2017
Signy-Signets,77,77451,,2017
Sigy,77,77452,,2017
Sivry-Courtry,77,77453,3.7,2017
Sognolles-en-Montois,77,77454,,2017
Soignolles-en-Brie,77,77455,3.7,2017
Soindres,78,78597,3.31,2017
Soisy-Bouy,77,77456,,2017
Soisy-sous-Montmorency,95,95598,,2017
Soisy-sur-Seine,91,91600,2.4,2017
Soisy-sur-École,91,91599,,2017
Solers,77,77457,3.7,2017
Sonchamp,78,78601,1.99,2017
Souppes-sur-Loing,77,77458,2.57,2017
Sourdun,77,77459,,2017
Souzy-la-Briche,91,91602,,2017
Stains,93,93072,,2017
Sucy-en-Brie,94,94071,,2017
Suresnes,92,92073,,2017
Sèvres,92,92072,,2017
Tacoignières,78,78605,,2017
Tancrou,77,77460,2.9,2017
Taverny,95,95607,,2017
Tessancourt-sur-Aubette,78,78609,3.31,2017
Thiais,94,94073,1.74,2017
Thieux,77,77462,,2017
Thiverval-Grignon,78,78615,,2017
Thoiry,78,78616,,2017
Thomery,77,77463,2.29,2017
Thorigny-sur-Marne,77,77464,,2017
Théméricourt,95,95610,,2017
Thénisy,77,77461,,2017
Tigeaux,77,77466,,2017
Tigery,91,91617,2.4,2017
Tilly,78,78618,,2017
Torcy,77,77468,2.64,2017
Torfou,91,91619,,2017
Touquin,77,77469,,2017
Tournan-en-Brie,77,77470,,2017
Tousson,77,77471,5.15,2017
Toussus-le-Noble,78,78620,,2017
Trappes,78,78621,,2017
Tremblay-en-France,93,93073,,2017
Treuzy-Levelay,77,77473,,2017
Triel-sur-Seine,78,78624,3.31,2017
Trilbardou,77,77474,,2017
Trilport,77,77475,,2017
Trocy-en-Multien,77,77476,2.9,2017
Ury,77,77477,5.15,2017
Us,95,95625,,2017
Ussy-sur-Marne,77,77478,,2017
Vaires-sur-Marne,77,77479,,2017
Valence-en-Brie,77,77480,3.7,2017
Vallangoujard,95,95627,,2017
Valmondois,95,95628,,2017
Valpuiseaux,91,91629,,2017
Vanves,92,92075,,2017
Vanvillé,77,77481,,2017
Varennes-Jarcy,91,91631,,2017
Varennes-sur-Seine,77,77482,3.77,2017
Varreddes,77,77483,,2017
Vaucourtois,77,77484,,2017
Vaucresson,92,92076,,2017
Vaudherland,95,95633,,2017
Vaudoy-en-Brie,77,77486,3.54,2017
Vaugrigneuse,91,91634,,2017
Vauhallan,91,91635,,2017
Vaujours,93,93074,,2017
Vauréal,95,95637,,2017
Vaux-le-Pénil,77,77487,2.7,2017
Vaux-sur-Lunain,77,77489,,2017
Vaux-sur-Seine,78,78638,3.31,2017
Vayres-sur-Essonne,91,91639,3.54,2017
Vendrest,77,77490,2.9,2017
Verdelot,77,77492,,2017
Verneuil-l'Étang,77,77493,,2017
Verneuil-sur-Seine,78,78642,3.31,2017
Vernou-la-Celle-sur-Seine,77,77494,,2017
Vernouillet,78,78643,3.31,2017
Verrières-le-Buisson,91,91645,,2017
Versailles,78,78646,,2017
Vert,78,78647,3.31,2017
Vert-Saint-Denis,77,77495,2.4,2017
Vert-le-Grand,91,91648,3.54,2017
Vert-le-Petit,91,91649,3.54,2017
Viarmes,95,95652,,2017
Vicq,78,78653,,2017
Videlles,91,91654,,2017
Vieille-Église-en-Yvelines,78,78655,,2017
Vienne-en-Arthies,95,95656,,2017
Vieux-Champagne,77,77496,,2017
Vignely,77,77498,,2017
Vigneux-sur-Seine,91,91657,,2017
Vigny,95,95658,,2017
Villabé,91,91659,2.4,2017
Villaines-sous-Bois,95,95660,,2017
Ville-d'Avray,92,92077,,2017
Villebon-sur-Yvette,91,91661,,2017
Villebéon,77,77500,,2017
Villeconin,91,91662,,2017
Villejuif,94,94076,1.74,2017
Villejust,91,91666,,2017
Villemareuil,77,77505,,2017
Villemaréchal,77,77504,,2017
Villemer,77,77506,,2017
Villemoisson-sur-Orge,91,91667,,2017
Villemomble,93,93077,,2017
Villenauxe-la-Petite,77,77507,,2017
Villeneuve-Saint-Denis,77,77510,,2017
Villeneuve-la-Garenne,92,92078,,2017
Villeneuve-le-Comte,77,77508,,2017
Villeneuve-le-Roi,94,94077,1.74,2017
Villeneuve-les-Bordes,77,77509,,2017
Villeneuve-sous-Dammartin,77,77511,,2017
Villeneuve-sur-Auvers,91,91671,3.54,2017
Villeneuve-sur-Bellot,77,77512,,2017
Villennes-sur-Seine,78,78672,,2017
Villenoy,77,77513,,2017
Villeparisis,77,77514,,2017
Villepinte,93,93078,,2017
Villepreux,78,78674,,2017
Villeroy,77,77515,,2017
Villetaneuse,93,93079,,2017
Villette,78,78677,,2017
Villevaudé,77,77517,,2017
Villiers-Adam,95,95678,,2017
Villiers-Saint-Fréderic,78,78683,,2017
Villiers-Saint-Georges,77,77519,,2017
Villiers-en-Bière,77,77518,2.7,2017
Villiers-le-Bel,95,95680,,2017
Villiers-le-Bâcle,91,91679,,2017
Villiers-le-Mahieu,78,78681,,2017
Villiers-le-Sec,95,95682,,2017
Villiers-sur-Marne,94,94079,,2017
Villiers-sur-Morin,77,77521,,2017
Villiers-sur-Orge,91,91685,,2017
Villiers-sur-Seine,77,77522,,2017
Villuis,77,77523,,2017
Vimpelles,77,77524,,2017
Vinantes,77,77525,,2017
Vincennes,94,94080,,2017
Vincy-Manoeuvre,77,77526,2.9,2017
Viroflay,78,78686,,2017
Viry-Châtillon,91,91687,1.74,2017
Vitry-sur-Seine,94,94081,1.74,2017
Voinsles,77,77527,,2017
Voisenon,77,77528,2.7,2017
Voisins-le-Bretonneux,78,78688,,2017
Voulangis,77,77529,,2017
Voulton,77,77530,,2017
Voulx,77,77531,3.77,2017
Vulaines-lès-Provins,77,77532,,2017
Vulaines-sur-Seine,77,77533,5.15,2017
Vélizy-Villacoublay,78,78640,,2017
Vémars,95,95641,,2017
Vétheuil,95,95651,1.23,2017
Wissous,91,91689,,2017
Yerres,91,91691,,2017
Yèbles,77,77534,,2017
Écharcon,91,91204,3.54,2017
Échouboulains,77,77164,3.7,2017
Écouen,95,95205,,2017
Égligny,77,77167,,2017
Égly,91,91207,,2017
Égreville,77,77168,,2017
Élancourt,78,78208,,2017
Émancé,78,78209,,2017
Émerainville,77,77169,2.64,2017
Épiais-lès-Louvres,95,95212,,2017
Épinay-Champlâtreux,95,95214,,2017
Épinay-sous-Sénart,91,91215,,2017
Épinay-sur-Orge,91,91216,,2017
Épinay-sur-Seine,93,93031,,2017
Épône,78,78217,3.31,2017
Éragny,95,95218,,2017
Étampes,91,91223,,2017
Étiolles,91,91225,2.4,2017
Étréchy,91,91226,,2017
Étrépilly,77,77173,2.9,2017
Évecquemont,78,78227,3.31,2017
Évry-Courcouronnes,91,91228,2.4,2017
Évry-Grégy-sur-Yerre,77,77175,3.7,2017
Ézanville,95,95229,,2017
Abbéville-la-Rivière,91,91001,,2018
Ableiges,95,95002,,2018
Ablis,78,78003,2.08,2018
Ablon-sur-Seine,94,94001,2.26,2018
Achères,78,78005,3.24,2018
Achères-la-Forêt,77,77001,5.75,2018
Adainville,78,78006,,2018
Aigremont,78,78007,,2018
Aincourt,95,95008,,2018
Alfortville,94,94002,,2018
Allainville,78,78009,2.08,2018
Amenucourt,95,95012,,2018
Amillis,77,77002,,2018
Andelu,78,78013,,2018
Andilly,95,95014,,2018
Andrezel,77,77004,,2018
Andrésy,78,78015,3.24,2018
Angerville,91,91016,,2018
Angervilliers,91,91017,,2018
Annet-sur-Marne,77,77005,,2018
Antony,92,92002,,2018
Arbonne-la-Forêt,77,77006,5.75,2018
Arcueil,94,94003,2.26,2018
Argenteuil,95,95018,,2018
Argentières,77,77007,5.15,2018
Armentières-en-Brie,77,77008,2.87,2018
Arnouville,95,95019,,2018
Arnouville-lès-Mantes,78,78020,3.24,2018
Arpajon,91,91021,,2018
Arrancourt,91,91022,,2018
Asnières-sur-Oise,95,95026,,2018
Asnières-sur-Seine,92,92004,,2018
Athis-Mons,91,91027,2.26,2018
Attainville,95,95028,,2018
Aubergenville,78,78029,3.24,2018
Aubervilliers,93,93001,,2018
Aufferville,77,77011,2.49,2018
Auffreville-Brasseuil,78,78031,3.24,2018
Augers-en-Brie,77,77012,,2018
Aulnay-sous-Bois,93,93005,,2018
Aulnay-sur-Mauldre,78,78033,3.24,2018
Aulnoy,77,77013,,2018
Auteuil,78,78034,,2018
Authon-la-Plaine,91,91035,,2018
Autouillet,78,78036,,2018
Auvernaux,91,91037,3.3,2018
Auvers-Saint-Georges,91,91038,3.3,2018
Auvers-sur-Oise,95,95039,,2018
Avernes,95,95040,,2018
Avon,77,77014,5.75,2018
Avrainville,91,91041,,2018
Baby,77,77015,,2018
Bagneaux-sur-Loing,77,77016,2.49,2018
Bagneux,92,92007,,2018
Bagnolet,93,93006,0.72,2018
Baillet-en-France,95,95042,,2018
Bailly,78,78043,,2018
Bailly-Romainvilliers,77,77018,2.69,2018
Ballainvilliers,91,91044,,2018
Ballancourt-sur-Essonne,91,91045,3.3,2018
Balloy,77,77019,,2018
Bannost-Villegagnon,77,77020,,2018
Barbey,77,77021,3.23,2018
Barbizon,77,77022,5.75,2018
Barcy,77,77023,,2018
Bassevelle,77,77024,,2018
Baulne,91,91047,3.3,2018
Bazainville,78,78048,,2018
Bazoches-lès-Bray,77,77025,,2018
Bazoches-sur-Guyonne,78,78050,,2018
Beauchamp,95,95051,,2018
Beauchery-Saint-Martin,77,77026,,2018
Beaumont-du-Gâtinais,77,77027,1.33,2018
Beaumont-sur-Oise,95,95052,,2018
Beautheil-Saints,77,77433,,2018
Beauvoir,77,77029,5.15,2018
Bellefontaine,95,95055,,2018
Bellot,77,77030,,2018
Belloy-en-France,95,95056,,2018
Bennecourt,78,78057,,2018
Bernay-Vilbert,77,77031,2.19,2018
Bernes-sur-Oise,95,95058,,2018
Bessancourt,95,95060,,2018
Beton-Bazoches,77,77032,,2018
Beynes,78,78062,,2018
Bezalles,77,77033,,2018
Bezons,95,95063,,2018
Bièvres,91,91064,,2018
Blandy,91,91067,5.15,2018
Blennes,77,77035,,2018
Bobigny,93,93008,0.72,2018
Boigneville,91,91069,,2018
Boinville-en-Mantois,78,78070,3.24,2018
Boinville-le-Gaillard,78,78071,2.08,2018
Boinvilliers,78,78072,,2018
Bois-Colombes,92,92009,,2018
Bois-Herpin,91,91075,,2018
Bois-d'Arcy,78,78073,,2018
Bois-le-Roi,77,77037,5.75,2018
Boisdon,77,77036,,2018
Boisemont,95,95074,,2018
Boissets,78,78076,,2018
Boissettes,77,77038,2.45,2018
Boissise-la-Bertrand,77,77039,2.45,2018
Boissise-le-Roi,77,77040,2.45,2018
Boissy-Saint-Léger,94,94004,,2018
Boissy-aux-Cailles,77,77041,5.75,2018
Boissy-la-Rivière,91,91079,,2018
Boissy-le-Châtel,77,77042,7.16,2018
Boissy-le-Cutté,91,91080,,2018
Boissy-le-Sec,91,91081,,2018
Boissy-sans-Avoir,78,78084,,2018
Boissy-sous-Saint-Yon,91,91085,3.3,2018
Boitron,77,77043,,2018
Bombon,77,77044,5.15,2018
Bondoufle,91,91086,1.98,2018
Bondy,93,93010,0.72,2018
Bonnelles,78,78087,,2018
Bonneuil-en-France,95,95088,,2018
Bonneuil-sur-Marne,94,94011,,2018
Bouafle,78,78090,3.24,2018
Bouffémont,95,95091,,2018
Bougival,78,78092,,2018
Boulancourt,77,77046,,2018
Bouleurs,77,77047,,2018
Boulogne-Billancourt,92,92012,,2018
Bouqueval,95,95094,,2018
Bouray-sur-Juine,91,91095,3.3,2018
Bourdonné,78,78096,,2018
Bourg-la-Reine,92,92014,,2018
Bourron-Marlotte,77,77048,5.75,2018
Boussy-Saint-Antoine,91,91097,,2018
Boutervilliers,91,91098,,2018
Boutigny,77,77049,,2018
Boutigny-sur-Essonne,91,91099,3.3,2018
Bouville,91,91100,,2018
Bransles,77,77050,2.08,2018
Bray-et-Lû,95,95101,,2018
Bray-sur-Seine,77,77051,,2018
Breuil-Bois-Robert,78,78104,3.24,2018
Breuillet,91,91105,,2018
Breux-Jouy,91,91106,3.3,2018
Brignancourt,95,95110,,2018
Briis-sous-Forges,91,91111,3.09,2018
Brières-les-Scellés,91,91109,,2018
Brou-sur-Chantereine,77,77055,,2018
Brouy,91,91112,,2018
Brueil-en-Vexin,78,78113,3.24,2018
Brunoy,91,91114,,2018
Bruyères-le-Châtel,91,91115,,2018
Bry-sur-Marne,94,94015,,2018
Bréançon,95,95102,,2018
Brétigny-sur-Orge,91,91103,,2018
Bréval,78,78107,,2018
Buc,78,78117,,2018
Buchelay,78,78118,3.24,2018
Bullion,78,78120,,2018
Buno-Bonnevaux,91,91121,3.3,2018
Burcy,77,77056,,2018
Bures-sur-Yvette,91,91122,,2018
Bussières,77,77057,,2018
Bussy-Saint-Georges,77,77058,,2018
Bussy-Saint-Martin,77,77059,,2018
Buthiers,77,77060,,2018
Butry-sur-Oise,95,95120,,2018
Béhoust,78,78053,,2018
Béthemont-la-Forêt,95,95061,,2018
Cachan,94,94016,2.26,2018
Cannes-Écluse,77,77061,3.23,2018
Carnetin,77,77062,,2018
Carrières-sous-Poissy,78,78123,3.24,2018
Carrières-sur-Seine,78,78124,,2018
Cergy,95,95127,,2018
Cerneux,77,77066,,2018
Cerny,91,91129,3.3,2018
Cesson,77,77067,1.98,2018
Cessoy-en-Montois,77,77068,,2018
Chailly-en-Brie,77,77070,,2018
Chaintreaux,77,77071,,2018
Chalautre-la-Grande,77,77072,,2018
Chalautre-la-Petite,77,77073,,2018
Chalifert,77,77075,1.23,2018
Chalmaison,77,77076,,2018
Chalo-Saint-Mars,91,91130,,2018
Chalou-Moulineux,91,91131,,2018
Chamarande,91,91132,3.3,2018
Chambourcy,78,78133,,2018
Chambry,77,77077,,2018
Chamigny,77,77078,7.16,2018
Champagne-sur-Oise,95,95134,,2018
Champagne-sur-Seine,77,77079,,2018
Champcenest,77,77080,,2018
Champcueil,91,91135,3.3,2018
Champdeuil,77,77081,5.15,2018
Champeaux,77,77082,5.15,2018
Champigny-sur-Marne,94,94017,,2018
Champlan,91,91136,,2018
Champmotteux,91,91137,,2018
Champs-sur-Marne,77,77083,3.09,2018
Changis-sur-Marne,77,77084,7.16,2018
Chanteloup-en-Brie,77,77085,1.23,2018
Chanteloup-les-Vignes,78,78138,3.24,2018
Chapet,78,78140,3.24,2018
Charenton-le-Pont,94,94018,,2018
Charmentray,77,77094,,2018
Charny,77,77095,,2018
Chars,95,95142,,2018
Chartrettes,77,77096,5.75,2018
Chartronges,77,77097,,2018
Chatignonville,91,91145,2.08,2018
Chatou,78,78146,,2018
Chauconin-Neufmontiers,77,77335,,2018
Chauffour-lès-Étréchy,91,91148,,2018
Chauffry,77,77106,7.16,2018
Chaumes-en-Brie,77,77107,5.15,2018
Chaumontel,95,95149,,2018
Chauvry,95,95151,,2018
Chavenay,78,78152,,2018
Chaville,92,92022,,2018
Chelles,77,77108,,2018
Chennevières-lès-Louvres,95,95154,,2018
Chennevières-sur-Marne,94,94019,,2018
Chenoise-Cucharmoy,77,77109,,2018
Cheptainville,91,91156,,2018
Chessy,77,77111,2.69,2018
Chevannes,91,91159,3.3,2018
Chevilly-Larue,94,94021,2.26,2018
Chevrainvilliers,77,77112,2.49,2018
Chevru,77,77113,,2018
Chevry-en-Sereine,77,77115,,2018
Chilly-Mazarin,91,91161,,2018
Choisy-en-Brie,77,77116,,2018
Choisy-le-Roi,94,94022,2.26,2018
Château-Landon,77,77099,3.16,2018
Châteaufort,78,78143,,2018
Châtenay-Malabry,92,92019,,2018
Châtenay-en-France,95,95144,,2018
Châtenay-sur-Seine,77,77101,,2018
Châtenoy,77,77102,2.49,2018
Châtillon,92,92020,,2018
Châtillon-la-Borde,77,77103,5.15,2018
Châtres,77,77104,2.19,2018
Citry,77,77117,7.16,2018
Civry-la-Forêt,78,78163,,2018
Clairefontaine-en-Yvelines,78,78164,2.08,2018
Clamart,92,92023,,2018
Claye-Souilly,77,77118,,2018
Clichy,92,92024,,2018
Clichy-sous-Bois,93,93014,,2018
Clos-Fontaine,77,77119,,2018
Cocherel,77,77120,2.87,2018
Coignières,78,78168,,2018
Collégien,77,77121,,2018
Colombes,92,92025,,2018
Combs-la-Ville,77,77122,1.98,2018
Commeny (avant 2024),95,95169,,2018
Compans,77,77123,,2018
Conches-sur-Gondoire,77,77124,,2018
Condé-Sainte-Libiaire,77,77125,,2018
Condé-sur-Vesgre,78,78171,,2018
Condécourt,95,95170,,2018
Conflans-Sainte-Honorine,78,78172,3.24,2018
Congerville-Thionville,91,91613,,2018
Congis-sur-Thérouanne,77,77126,2.87,2018
Corbeil-Essonnes,91,91174,1.98,2018
Corbreuse,91,91175,2.08,2018
Cormeilles-en-Parisis,95,95176,,2018
Cormeilles-en-Vexin,95,95177,,2018
Coubert,77,77127,5.15,2018
Coubron,93,93015,,2018
Couilly-Pont-aux-Dames,77,77128,,2018
Coulombs-en-Valois,77,77129,2.87,2018
Coulommes,77,77130,,2018
Coulommiers,77,77131,7.16,2018
Coupvray,77,77132,2.69,2018
Courances,91,91180,,2018
Courbevoie,92,92026,,2018
Courcelles-en-Bassée,77,77133,3.23,2018
Courchamp,77,77134,,2018
Courdimanche,95,95183,,2018
Courdimanche-sur-Essonne,91,91184,3.3,2018
Courquetaine,77,77136,,2018
Courson-Monteloup,91,91186,,2018
Courtacon,77,77137,,2018
Courtomer,77,77138,4.04,2018
Courtry,77,77139,,2018
Coutençon,77,77140,,2018
Coutevroult,77,77141,7.16,2018
Crespières,78,78189,,2018
Crisenoy,77,77145,5.15,2018
Croissy-Beaubourg,77,77146,3.09,2018
Croissy-sur-Seine,78,78190,,2018
Crosne,91,91191,,2018
Crouy-sur-Ourcq,77,77148,2.87,2018
Crèvecoeur-en-Brie,77,77144,2.19,2018
Crécy-la-Chapelle,77,77142,,2018
Crégy-lès-Meaux,77,77143,,2018
Créteil,94,94028,,2018
Cuisy,77,77150,,2018
Cély,77,77065,5.75,2018
D'Huison-Longueville,91,91198,3.3,2018
Dagny,77,77151,,2018
Dammarie-les-Lys,77,77152,2.45,2018
Dammartin-en-Goële,77,77153,,2018
Dammartin-en-Serve,78,78192,,2018
Dammartin-sur-Tigeaux,77,77154,,2018
Dampmart,77,77155,,2018
Dannemarie,78,78194,,2018
Dannemois,91,91195,,2018
Darvault,77,77156,2.49,2018
Davron,78,78196,,2018
Deuil-la-Barre,95,95197,,2018
Dhuisy,77,77157,2.87,2018
Diant,77,77158,,2018
Domont,95,95199,,2018
Donnemarie-Dontilly,77,77159,,2018
Doue,77,77162,,2018
Dourdan,91,91200,,2018
Douy-la-Ramée,77,77163,2.87,2018
Drancy,93,93029,,2018
Drocourt,78,78202,3.24,2018
Dugny,93,93030,,2018
Eaubonne,95,95203,,2018
Ecquevilly,78,78206,3.24,2018
Enghien-les-Bains,95,95210,,2018
Ennery,95,95211,,2018
Ermont,95,95219,,2018
Esbly,77,77171,,2018
Esmans,77,77172,3.23,2018
Everly,77,77174,,2018
Faremoutiers,77,77176,,2018
Favières,77,77177,,2018
Favrieux,78,78231,3.24,2018
Faÿ-lès-Nemours,77,77178,2.49,2018
Ferrières-en-Brie,77,77181,1.23,2018
Feucherolles,78,78233,,2018
Flacourt,78,78234,3.24,2018
Fleury-Mérogis,91,91235,,2018
Fleury-en-Bière,77,77185,5.75,2018
Flexanville,78,78236,,2018
Flins-Neuve-Église,78,78237,,2018
Flins-sur-Seine,78,78238,3.24,2018
Follainville-Dennemont,78,78239,3.24,2018
Fontaine-Fourches,77,77187,,2018
Fontaine-la-Rivière,91,91240,,2018
Fontaine-le-Port,77,77188,5.15,2018
Fontainebleau,77,77186,5.75,2018
Fontains,77,77190,,2018
Fontenailles,77,77191,,2018
Fontenay-Mauvoisin,78,78245,3.24,2018
Fontenay-Saint-Père,78,78246,3.24,2018
Fontenay-Trésigny,77,77192,1.35,2018
Fontenay-aux-Roses,92,92032,,2018
Fontenay-en-Parisis,95,95241,,2018
Fontenay-le-Fleury,78,78242,,2018
Fontenay-le-Vicomte,91,91244,3.3,2018
Fontenay-lès-Briis,91,91243,,2018
Fontenay-sous-Bois,94,94033,,2018
Forfry,77,77193,,2018
Forges,77,77194,3.23,2018
Forges-les-Bains,91,91249,,2018
Fosses,95,95250,,2018
Fouju,77,77195,5.15,2018
Franconville,95,95252,,2018
Freneuse,78,78255,,2018
Fresnes,94,94034,2.26,2018
Fresnes-sur-Marne,77,77196,,2018
Fromont,77,77198,,2018
Frouville,95,95258,,2018
Frémainville,95,95253,,2018
Frémécourt,95,95254,,2018
Frépillon,95,95256,,2018
Frétoy,77,77197,,2018
Fublaines,77,77199,,2018
Féricy,77,77179,5.15,2018
Gagny,93,93032,,2018
Gaillon-sur-Montcient,78,78261,3.24,2018
Galluis,78,78262,,2018
Gambais,78,78263,,2018
Gambaiseuil,78,78264,,2018
Garancières,78,78265,,2018
Garches,92,92033,,2018
Garentreville,77,77200,,2018
Gargenville,78,78267,3.24,2018
Garges-lès-Gonesse,95,95268,,2018
Gastins,77,77201,2.38,2018
Gazeran,78,78269,,2018
Gennevilliers,92,92036,,2018
Gentilly,94,94037,2.26,2018
Germigny-l'Évêque,77,77203,,2018
Germigny-sous-Coulombs,77,77204,2.87,2018
Gesvres-le-Chapitre,77,77205,,2018
Gif-sur-Yvette,91,91272,,2018
Giremoutiers,77,77206,,2018
Gironville-sur-Essonne,91,91273,3.3,2018
Gometz-la-Ville,91,91274,,2018
Gometz-le-Châtel,91,91275,,2018
Gommecourt,78,78276,,2018
Gonesse,95,95277,,2018
Gouaix,77,77208,,2018
Goupillières,78,78278,,2018
Gournay-sur-Marne,93,93033,,2018
Goussainville,95,95280,,2018
Goussonville,78,78281,3.24,2018
Gouvernes,77,77209,,2018
Gouzangrez,95,95282,,2018
Grandchamp,78,78283,,2018
Grandpuits-Bailly-Carrois,77,77211,,2018
Gravon,77,77212,,2018
Gressey,78,78285,,2018
