DPT de la commune,D102.0,Année
78,3.66,2021
78,2.13,2021
77,5.15,2021
95,2.09,2021
77,5.15,2021
77,2.74,2021
78,3.66,2021
77,5.15,2021
91,2.68,2021
78,3.66,2021
94,2.68,2021
95,3.02,2021
78,2.7,2021
93,2.13,2021
78,4.0,2021
77,2.12,2021
78,2.45,2021
78,2.67,2021
77,5.15,2021
77,3.54,2021
77,5.15,2021
77,5.15,2021
95,2.67,2021
77,2.64,2021
93,2.13,2021
78,3.66,2021
91,3.15,2021
77,5.15,2021
77,3.75,2021
91,,2021
91,3.21,2021
95,2.13,2021
92,2.22,2021
77,3.1,2021
77,2.12,2021
77,2.57,2021
78,4.0,2021
77,3.49,2021
77,4.07,2021
91,2.03,2021
94,2.74,2021
78,2.18,2021
95,,2021
77,4.51,2021
77,5.15,2021
77,5.15,2021
78,2.45,2021
91,2.98,2021
95,2.09,2021
77,2.4,2021
78,3.66,2021
77,1.96,2021
91,3.15,2021
95,2.52,2021
77,2.12,2021
95,3.25,2021
93,1.8,2021
93,2.13,2021
78,2.45,2021
77,4.9,2021
91,2.71,2021
95,3.25,2021
94,2.68,2021
77,2.74,2021
78,2.18,2021
78,2.13,2021
77,4.51,2021
91,,2021
78,2.7,2021
95,,2021
78,2.18,2021
94,2.13,2021
77,2.4,2021
95,2.13,2021
95,2.52,2021
77,2.48,2021
91,2.03,2021
92,3.78,2021
94,2.74,2021
77,3.6,2021
77,2.74,2021
78,2.7,2021
93,1.41,2021
93,2.13,2021
78,4.0,2021
78,3.66,2021
78,2.18,2021
91,3.21,2021
77,2.64,2021
78,2.7,2021
78,1.97,2021
78,4.0,2021
77,3.49,2021
78,2.45,2021
78,2.18,2021
91,3.21,2021
93,1.41,2021
78,2.13,2021
77,5.15,2021
78,2.18,2021
78,3.66,2021
77,5.15,2021
93,2.13,2021
91,2.98,2021
77,4.9,2021
77,5.15,2021
77,3.6,2021
91,3.15,2021
77,5.15,2021
91,2.03,2021
92,2.13,2021
77,2.71,2021
78,3.66,2021
94,2.66,2021
78,,2021
77,4.9,2021
91,3.03,2021
91,2.98,2021
91,2.71,2021
77,4.9,2021
77,2.5,2021
95,2.51,2021
93,2.13,2021
77,4.51,2021
77,5.15,2021
77,2.48,2021
77,2.1,2021
91,2.98,2021
78,2.71,2021
77,2.74,2021
91,2.03,2021
95,,2021
77,5.15,2021
78,2.67,2021
77,4.0,2021
77,5.15,2021
78,2.45,2021
77,5.15,2021
77,3.87,2021
77,5.15,2021
95,2.59,2021
77,5.15,2021
78,2.18,2021
77,4.9,2021
95,2.82,2021
78,3.66,2021
95,2.67,2021
77,2.08,2021
78,2.18,2021
77,4.51,2021
77,5.15,2021
77,2.57,2021
77,,2021
94,2.13,2021
78,2.7,2021
91,3.15,2021
92,3.78,2021
94,2.66,2021
78,3.66,2021
78,3.66,2021
77,2.74,2021
77,3.6,2021
91,2.98,2021
78,2.18,2021
78,2.7,2021
78,2.18,2021
78,2.18,2021
77,3.6,2021
95,2.13,2021
95,3.25,2021
77,3.49,2021
95,2.52,2021
78,2.7,2021
92,2.45,2021
91,,2021
77,5.15,2021
91,2.03,2021
77,2.12,2021
77,2.48,2021
91,2.13,2021
91,2.85,2021
78,2.18,2021
77,5.15,2021
78,2.09,2021
77,2.74,2021
78,2.45,2021
77,2.48,2021
77,3.17,2021
77,5.15,2021
77,5.15,2021
77,4.51,2021
77,5.15,2021
91,3.15,2021
95,2.09,2021
95,2.09,2021
91,,2021
77,3.6,2021
92,2.13,2021
78,3.66,2021
78,2.18,2021
91,2.55,2021
78,2.18,2021
77,2.12,2021
77,2.64,2021
78,4.0,2021
91,2.55,2021
77,4.9,2021
95,2.82,2021
77,2.71,2021
91,3.15,2021
78,2.65,2021
91,,2021
77,5.15,2021
78,2.18,2021
78,3.66,2021
77,2.57,2021
77,5.15,2021
77,5.15,2021
77,5.15,2021
77,2.12,2021
77,4.51,2021
78,2.7,2021
93,2.13,2021
78,2.18,2021
91,2.3,2021
77,2.74,2021
77,3.6,2021
77,5.15,2021
78,2.45,2021
77,5.15,2021
95,2.13,2021
77,3.1,2021
91,2.98,2021
95,2.13,2021
77,2.12,2021
95,2.13,2021
95,2.13,2021
77,5.15,2021
93,1.41,2021
92,3.78,2021
77,3.6,2021
95,2.82,2021
77,,2021
78,1.97,2021
77,3.1,2021
91,,2021
77,2.09,2021
91,2.03,2021
91,2.71,2021
77,3.49,2021
77,5.15,2021
77,5.15,2021
95,,2021
77,5.15,2021
78,3.66,2021
95,3.25,2021
77,2.74,2021
77,2.74,2021
77,5.15,2021
78,1.97,2021
78,3.66,2021
95,2.13,2021
91,2.02,2021
77,3.75,2021
95,2.13,2021
78,2.18,2021
78,3.66,2021
78,3.66,2021
91,3.15,2021
77,2.71,2021
77,2.53,2021
77,2.6,2021
77,2.84,2021
92,2.22,2021
77,3.17,2021
77,3.75,2021
77,2.74,2021
78,2.18,2021
78,2.18,2021
78,2.66,2021
77,3.68,2021
95,2.82,2021
77,2.34,2021
93,2.13,2021
95,3.25,2021
93,2.13,2021
92,2.13,2021
95,2.09,2021
94,2.13,2021
95,,2021
94,2.66,2021
77,2.1,2021
77,2.12,2021
93,2.13,2021
78,2.45,2021
93,1.41,2021
95,2.59,2021
77,2.64,2021
77,4.88,2021
78,,2021
77,5.15,2021
91,2.98,2021
78,3.66,2021
77,2.48,2021
78,3.66,2021
77,2.74,2021
91,2.03,2021
91,2.55,2021
78,2.67,2021
78,2.18,2021
78,1.97,2021
94,2.68,2021
77,5.15,2021
77,3.68,2021
94,2.66,2021
91,3.15,2021
91,,2021
78,2.67,2021
91,2.98,2021
78,2.67,2021
91,3.15,2021
78,3.19,2021
78,2.18,2021
95,2.09,2021
77,2.74,2021
77,2.74,2021
77,4.9,2021
91,2.13,2021
77,4.0,2021
77,4.9,2021
93,1.41,2021
78,2.67,2021
75,1.76,2021
95,3.02,2021
77,5.15,2021
77,5.15,2021
91,,2021
77,3.17,2021
78,3.66,2021
95,2.03,2021
77,2.64,2021
77,2.57,2021
93,2.13,2021
95,2.13,2021
95,2.13,2021
78,2.45,2021
91,2.02,2021
77,5.15,2021
78,4.0,2021
77,3.17,2021
78,3.66,2021
77,3.13,2021
77,5.15,2021
77,2.4,2021
77,2.74,2021
77,2.74,2021
78,2.67,2021
95,2.09,2021
78,3.66,2021
95,,2021
77,2.5,2021
77,4.51,2021
77,5.15,2021
78,2.67,2021
78,2.18,2021
91,3.15,2021
77,3.6,2021
91,,2021
95,2.09,2021
77,2.48,2021
91,,2021
92,2.13,2021
94,2.66,2021
77,3.59,2021
77,3.6,2021
91,2.3,2021
78,4.0,2021
78,2.36,2021
77,3.74,2021
77,5.15,2021
77,2.64,2021
77,3.13,2021
78,2.45,2021
77,5.15,2021
91,2.02,2021
78,2.18,2021
91,2.71,2021
78,2.67,2021
91,3.21,2021
91,,2021
77,2.74,2021
78,3.66,2021
93,1.41,2021
95,3.7,2021
78,2.18,2021
93,2.13,2021
78,3.66,2021
77,5.15,2021
77,2.74,2021
77,4.51,2021
92,2.22,2021
77,,2021
94,2.68,2021
77,5.15,2021
77,2.71,2021
77,5.15,2021
91,,2021
91,2.98,2021
95,,2021
78,3.66,2021
78,2.67,2021
91,2.98,2021
77,5.15,2021
77,5.15,2021
77,5.15,2021
95,2.13,2021
91,,2021
92,2.45,2021
95,,2021
78,2.45,2021
91,,2021
91,3.21,2021
77,5.15,2021
93,2.13,2021
77,5.15,2021
91,2.02,2021
77,4.51,2021
77,2.57,2021
78,2.18,2021
77,2.12,2021
77,4.51,2021
78,2.18,2021
78,2.7,2021
91,2.03,2021
91,2.71,2021
77,5.15,2021
77,3.6,2021
77,2.64,2021
95,2.67,2021
95,2.13,2021
91,,2021
78,4.0,2021
77,5.15,2021
91,,2021
77,3.75,2021
77,5.15,2021
78,2.18,2021
95,2.13,2021
77,5.15,2021
77,5.15,2021
78,4.0,2021
77,3.1,2021
94,2.13,2021
77,2.74,2021
77,5.15,2021
78,2.67,2021
78,5.15,2021
77,5.15,2021
95,2.82,2021
77,2.64,2021
78,3.66,2021
94,2.13,2021
94,2.13,2021
91,3.21,2021
77,2.74,2021
91,2.03,2021
77,4.9,2021
78,1.97,2021
77,3.02,2021
95,2.09,2021
77,5.15,2021
93,2.13,2021
77,2.74,2021
91,2.71,2021
77,3.68,2021
95,2.13,2021
77,5.15,2021
78,2.18,2021
77,5.15,2021
77,2.64,2021
77,5.15,2021
77,3.6,2021
91,3.15,2021
77,2.4,2021
91,3.15,2021
91,3.15,2021
77,3.75,2021
77,5.15,2021
91,2.03,2021
78,2.67,2021
91,2.71,2021
77,2.12,2021
77,3.75,2021
77,2.64,2021
77,2.64,2021
77,2.57,2021
77,5.15,2021
95,2.13,2021
95,3.25,2021
95,2.13,2021
78,2.13,2021
78,2.18,2021
91,2.98,2021
77,2.71,2021
77,5.15,2021
77,5.15,2021
92,3.78,2021
77,2.13,2021
77,3.75,2021
78,3.15,2021
95,,2021
91,3.21,2021
77,2.08,2021
95,2.59,2021
93,2.13,2021
77,2.57,2021
77,5.15,2021
77,4.9,2021
77,5.15,2021
77,4.9,2021
78,3.66,2021
77,5.15,2021
95,2.13,2021
91,2.71,2021
91,2.55,2021
77,4.9,2021
78,2.67,2021
77,2.94,2021
77,5.15,2021
91,2.85,2021
93,2.13,2021
94,2.66,2021
92,2.22,2021
92,2.13,2021
78,2.18,2021
77,2.48,2021
95,2.13,2021
78,3.66,2021
94,2.68,2021
77,2.74,2021
78,2.45,2021
78,2.18,2021
77,2.07,2021
77,2.4,2021
95,,2021
77,5.15,2021
77,2.57,2021
91,2.71,2021
78,2.71,2021
77,2.1,2021
91,2.85,2021
77,5.15,2021
77,2.5,2021
77,2.64,2021
78,2.45,2021
78,2.45,2021
93,2.64,2021
77,3.29,2021
78,3.66,2021
77,3.6,2021
77,3.17,2021
77,2.48,2021
77,2.64,2021
95,,2021
77,3.75,2021
77,2.13,2021
77,4.9,2021
95,2.09,2021
95,2.13,2021
91,,2021
92,2.13,2021
77,5.15,2021
91,2.96,2021
77,2.12,2021
77,3.17,2021
77,2.57,2021
92,2.45,2021
77,3.87,2021
91,3.21,2021
91,2.98,2021
93,2.13,2021
95,2.09,2021
77,4.51,2021
77,4.0,2021
78,3.66,2021
91,3.15,2021
77,2.48,2021
77,5.15,2021
77,2.81,2021
78,3.66,2021
77,2.63,2021
78,3.66,2021
91,2.13,2021
78,2.45,2021
78,3.66,2021
77,2.71,2021
91,3.15,2021
91,3.15,2021
95,2.59,2021
78,2.18,2021
91,2.55,2021
78,2.18,2021
95,2.56,2021
77,5.15,2021
77,3.6,2021
91,2.3,2021
95,,2021
91,2.71,2021
92,2.45,2021
91,2.98,2021
77,4.0,2021
91,2.85,2021
94,2.68,2021
91,2.98,2021
77,2.57,2021
77,4.0,2021
77,2.7,2021
91,2.03,2021
93,2.13,2021
77,5.15,2021
77,2.34,2021
92,2.22,2021
77,2.34,2021
94,2.68,2021
77,5.15,2021
77,2.74,2021
91,3.15,2021
77,5.15,2021
78,1.97,2021
77,3.17,2021
77,2.13,2021
93,2.64,2021
78,2.45,2021
77,3.6,2021
93,2.13,2021
78,,2021
77,2.4,2021
95,2.13,2021
78,2.18,2021
77,5.15,2021
77,4.51,2021
95,2.13,2021
91,2.98,2021
78,2.18,2021
94,2.13,2021
77,3.75,2021
91,2.03,2021
77,5.15,2021
77,5.15,2021
77,5.15,2021
77,2.74,2021
94,2.13,2021
77,2.48,2021
78,2.13,2021
91,2.68,2021
94,2.68,2021
77,4.72,2021
77,4.51,2021
78,2.45,2021
77,2.57,2021
77,5.15,2021
77,2.12,2021
77,5.15,2021
77,2.64,2021
78,2.13,2021
95,2.74,2021
95,,2021
91,2.13,2021
91,2.3,2021
77,2.81,2021
91,3.15,2021
77,4.9,2021
95,2.13,2021
77,5.15,2021
91,2.03,2021
77,3.13,2021
78,2.45,2021
78,4.0,2021
77,2.1,2021
95,2.74,2021
91,2.3,2021
91,2.98,2021
93,2.13,2021
78,3.66,2021
95,2.09,2021
91,,2021
91,2.71,2021
91,2.85,2021
77,2.48,2021
78,3.66,2021
91,2.71,2021
77,4.9,2021
91,3.91,2022
95,,2022
78,2.7,2022
94,3.02,2022
78,3.62,2022
77,3.06,2022
78,4.1,2022
78,1.99,2022
95,,2022
94,2.25,2022
78,2.7,2022
95,3.78,2022
77,5.21,2022
78,2.88,2022
95,2.25,2022
77,2.82,2022
78,3.62,2022
91,3.91,2022
91,3.71,2022
77,2.8,2022
92,3.01,2022
77,3.06,2022
94,3.02,2022
95,2.25,2022
77,5.13,2022
77,2.6,2022
95,2.8,2022
78,3.62,2022
91,2.22,2022
91,3.91,2022
95,2.93,2022
92,2.32,2022
91,3.02,2022
95,2.97,2022
78,3.62,2022
93,2.25,2022
77,3.82,2022
78,3.62,2022
77,5.21,2022
93,2.25,2022
78,3.62,2022
77,5.21,2022
78,2.88,2022
91,2.18,2022
78,2.88,2022
91,3.32,2022
91,3.32,2022
95,2.25,2022
95,,2022
77,3.06,2022
91,2.22,2022
77,5.21,2022
77,3.82,2022
92,3.01,2022
93,1.38,2022
95,2.97,2022
78,2.66,2022
77,2.08,2022
91,3.15,2022
91,3.32,2022
77,5.21,2022
77,5.21,2022
77,1.97,2022
77,3.06,2022
77,3.7,2022
77,5.21,2022
91,3.32,2022
78,2.88,2022
77,5.21,2022
78,2.88,2022
95,2.25,2022
77,5.21,2022
77,2.18,2022
95,2.1,2022
77,5.21,2022
77,5.13,2022
95,2.7,2022
77,5.21,2022
78,,2022
77,2.56,2022
95,2.1,2022
95,2.25,2022
77,5.21,2022
78,2.88,2022
77,5.21,2022
95,2.25,2022
91,2.25,2022
91,5.13,2022
77,4.13,2022
93,1.38,2022
91,2.71,2022
78,3.62,2022
78,2.7,2022
78,2.88,2022
92,2.32,2022
91,3.91,2022
78,2.66,2022
77,3.06,2022
77,5.21,2022
95,2.35,2022
78,3.14,2022
77,4.47,2022
77,4.47,2022
77,4.47,2022
94,2.85,2022
77,3.06,2022
91,3.91,2022
77,3.91,2022
91,5.33,2022
91,3.71,2022
78,2.88,2022
91,3.32,2022
77,5.21,2022
77,5.13,2022
91,2.9,2022
93,1.38,2022
78,2.68,2022
95,2.8,2022
94,2.85,2022
78,3.62,2022
95,2.97,2022
78,2.66,2022
77,2.9,2022
77,2.67,2022
92,2.25,2022
91,3.32,2022
78,4.1,2022
92,3.01,2022
77,3.06,2022
91,2.95,2022
91,2.18,2022
77,2.67,2022
91,3.32,2022
91,3.91,2022
77,3.24,2022
95,3.78,2022
77,5.21,2022
78,3.62,2022
91,2.22,2022
91,3.32,2022
95,,2022
91,3.71,2022
91,3.91,2022
77,2.25,2022
91,3.91,2022
78,3.62,2022
91,2.95,2022
91,3.71,2022
94,2.25,2022
95,3.53,2022
91,2.22,2022
78,3.12,2022
78,2.66,2022
78,3.62,2022
78,2.68,2022
91,3.32,2022
77,4.14,2022
91,3.15,2022
77,5.21,2022
77,2.6,2022
77,2.6,2022
77,2.9,2022
95,2.25,2022
78,2.88,2022
95,2.25,2022
94,3.02,2022
77,1.97,2022
77,2.6,2022
78,3.62,2022
78,,2022
95,2.35,2022
77,5.21,2022
91,3.32,2022
77,2.9,2022
77,5.21,2022
77,5.21,2022
77,3.24,2022
77,5.21,2022
77,5.21,2022
77,2.88,2022
77,5.21,2022
91,3.91,2022
91,3.91,2022
91,3.32,2022
78,1.99,2022
77,3.7,2022
77,3.91,2022
95,3.05,2022
77,2.75,2022
77,5.21,2022
91,3.32,2022
77,5.13,2022
77,5.13,2022
94,2.25,2022
91,3.15,2022
91,3.91,2022
77,2.18,2022
77,3.91,2022
77,2.88,2022
78,3.62,2022
78,3.62,2022
94,2.25,2022
77,3.7,2022
77,3.7,2022
95,3.53,2022
77,5.13,2022
77,5.21,2022
91,2.7,2022
78,,2022
77,3.25,2022
91,5.33,2022
77,5.21,2022
77,5.13,2022
95,2.93,2022
95,2.25,2022
78,2.66,2022
92,2.25,2022
77,2.25,2022
95,2.89,2022
94,2.25,2022
77,5.21,2022
91,2.22,2022
77,2.08,2022
91,3.32,2022
94,3.02,2022
77,3.82,2022
77,5.21,2022
77,4.13,2022
91,3.15,2022
77,5.21,2022
94,3.02,2022
77,3.03,2022
78,2.66,2022
92,3.01,2022
77,5.21,2022
77,3.82,2022
92,3.01,2022
77,5.13,2022
77,2.56,2022
77,5.21,2022
78,3.14,2022
78,2.7,2022
92,3.01,2022
77,2.8,2022
92,2.25,2022
93,2.25,2022
77,3.19,2022
77,2.6,2022
78,2.66,2022
77,2.6,2022
92,2.32,2022
77,2.9,2022
95,,2022
77,2.89,2022
77,2.6,2022
77,3.7,2022
78,4.1,2022
95,,2022
78,3.62,2022
91,3.91,2022
77,2.6,2022
91,2.9,2022
91,2.7,2022
95,2.25,2022
95,3.53,2022
77,5.13,2022
93,2.25,2022
77,3.7,2022
77,2.6,2022
77,2.67,2022
77,5.21,2022
77,2.08,2022
91,2.71,2022
92,2.32,2022
77,1.97,2022
77,5.21,2022
95,2.35,2022
91,3.32,2022
77,2.86,2022
91,3.71,2022
77,5.21,2022
77,5.75,2022
77,2.6,2022
77,5.21,2022
77,3.91,2022
78,1.99,2022
77,5.13,2022
77,2.18,2022
78,,2022
91,2.95,2022
77,2.6,2022
77,2.56,2022
77,2.67,2022
77,3.25,2022
94,2.85,2022
77,2.89,2022
77,3.06,2022
91,3.32,2022
77,5.21,2022
77,4.47,2022
77,2.89,2022
78,2.07,2022
77,2.67,2022
77,2.6,2022
78,2.6,2022
91,2.71,2022
77,3.82,2022
78,1.99,2022
95,2.25,2022
77,2.6,2022
77,4.13,2022
95,2.25,2022
77,5.21,2022
77,5.21,2022
91,3.71,2022
77,2.6,2022
93,2.25,2022
78,3.62,2022
93,2.25,2022
95,2.25,2022
78,3.62,2022
95,2.25,2022
95,2.71,2022
95,2.25,2022
77,3.7,2022
77,1.97,2022
77,5.21,2022
77,5.21,2022
77,2.4,2022
78,3.62,2022
77,3.82,2022
77,2.88,2022
78,1.99,2022
78,3.62,2022
91,2.22,2022
77,3.06,2022
78,2.88,2022
78,2.82,2022
78,3.62,2022
78,3.62,2022
77,5.21,2022
91,3.91,2022
77,5.13,2022
77,3.06,2022
77,3.82,2022
77,3.19,2022
78,3.62,2022
78,3.62,2022
77,3.32,2022
92,3.01,2022
78,2.66,2022
91,3.32,2022
91,3.71,2022
94,2.25,2022
77,3.7,2022
77,1.97,2022
91,3.71,2022
95,2.7,2022
77,5.13,2022
95,2.25,2022
78,,2022
94,3.02,2022
77,2.8,2022
77,4.14,2022
95,2.09,2022
95,,2022
95,3.53,2022
95,2.25,2022
77,5.21,2022
77,2.67,2022
77,5.13,2022
93,2.25,2022
78,3.62,2022
78,2.88,2022
78,2.88,2022
78,2.88,2022
78,2.88,2022
92,2.66,2022
77,2.6,2022
78,3.62,2022
95,2.8,2022
77,5.77,2022
78,4.1,2022
92,2.32,2022
94,3.02,2022
77,3.25,2022
77,2.6,2022
77,3.7,2022
91,3.15,2022
77,5.21,2022
91,3.32,2022
91,,2022
91,3.15,2022
78,,2022
95,2.8,2022
77,5.21,2022
78,2.88,2022
93,2.25,2022
78,3.62,2022
77,2.6,2022
95,,2022
78,4.1,2022
77,3.19,2022
77,5.21,2022
78,3.14,2022
77,3.7,2022
77,2.86,2022
91,2.9,2022
77,5.13,2022
77,5.21,2022
95,2.25,2022
78,2.88,2022
77,2.26,2022
77,2.6,2022
78,3.62,2022
78,3.62,2022
91,2.22,2022
77,5.13,2022
91,3.32,2022
91,3.91,2022
78,3.62,2022
77,5.21,2022
78,2.66,2022
77,5.21,2022
95,3.53,2022
78,3.62,2022
78,3.62,2022
77,3.91,2022
95,2.25,2022
78,4.1,2022
77,5.21,2022
77,5.21,2022
78,2.32,2022
78,2.25,2022
95,2.09,2022
77,3.06,2022
95,2.71,2022
77,3.08,2022
91,2.25,2022
77,2.6,2022
77,3.7,2022
78,3.62,2022
92,2.25,2022
91,3.32,2022
77,3.7,2022
94,3.02,2022
77,2.8,2022
77,2.6,2022
78,3.62,2022
91,3.32,2022
91,,2022
77,5.21,2022
94,2.25,2022
77,2.6,2022
77,5.21,2022
78,2.88,2022
78,3.62,2022
78,2.25,2022
77,5.21,2022
95,2.35,2022
77,5.21,2022
77,2.89,2022
78,3.62,2022
77,5.21,2022
91,3.02,2022
78,3.62,2022
94,3.02,2022
95,3.05,2022
78,,2022
93,2.25,2022
78,4.1,2022
77,1.97,2022
78,2.66,2022
78,2.7,2022
77,5.21,2022
77,3.68,2022
77,5.21,2022
77,5.21,2022
95,2.73,2022
77,3.06,2022
93,2.25,2022
78,3.62,2022
91,3.32,2022
77,5.21,2022
77,3.91,2022
91,3.91,2022
91,3.71,2022
95,2.25,2022
92,2.32,2022
77,3.2,2022
77,1.97,2022
77,2.67,2022
78,4.1,2022
77,2.56,2022
77,3.88,2022
91,2.22,2022
94,2.93,2022
78,2.88,2022
95,,2022
77,4.47,2022
77,5.21,2022
77,5.21,2022
78,2.66,2022
91,3.15,2022
95,2.09,2022
77,2.6,2022
78,3.62,2022
77,2.04,2022
91,3.32,2022
95,2.7,2022
77,1.97,2022
95,3.53,2022
93,1.85,2022
93,2.25,2022
78,2.66,2022
77,5.13,2022
91,2.9,2022
95,3.53,2022
94,3.02,2022
77,2.89,2022
78,2.88,2022
78,2.25,2022
77,4.47,2022
91,3.91,2022
78,,2022
95,,2022
78,2.88,2022
94,2.25,2022
77,2.6,2022
95,2.25,2022
95,2.7,2022
77,2.6,2022
91,2.22,2022
92,3.01,2022
94,2.93,2022
77,3.7,2022
77,2.89,2022
78,,2022
93,1.38,2022
93,2.25,2022
78,4.1,2022
78,3.62,2022
78,2.88,2022
91,3.71,2022
77,3.06,2022
78,,2022
78,1.99,2022
78,4.1,2022
77,2.56,2022
78,2.66,2022
78,2.88,2022
91,3.71,2022
93,1.38,2022
78,2.25,2022
77,5.21,2022
78,2.88,2022
78,3.62,2022
77,5.21,2022
93,2.25,2022
91,3.15,2022
77,5.13,2022
77,5.21,2022
77,3.7,2022
91,3.32,2022
77,5.21,2022
91,2.22,2022
92,2.25,2022
77,2.9,2022
78,3.62,2022
94,2.85,2022
78,,2022
77,5.13,2022
91,3.46,2022
91,3.15,2022
91,2.9,2022
77,5.13,2022
77,2.86,2022
95,2.71,2022
93,2.25,2022
77,4.47,2022
77,5.21,2022
77,2.6,2022
77,2.18,2022
91,3.15,2022
78,2.82,2022
77,2.89,2022
91,2.22,2022
95,,2022
77,5.21,2022
78,2.7,2022
77,4.13,2022
77,5.21,2022
78,2.66,2022
77,5.21,2022
77,4.06,2022
77,5.21,2022
95,2.93,2022
77,5.21,2022
78,2.88,2022
77,5.13,2022
95,2.97,2022
78,3.62,2022
95,2.73,2022
77,2.08,2022
78,2.88,2022
77,4.47,2022
77,5.21,2022
77,2.67,2022
77,,2022
94,2.25,2022
78,,2022
91,3.32,2022
92,3.01,2022
94,2.85,2022
78,3.62,2022
78,3.62,2022
77,2.89,2022
77,3.7,2022
91,3.15,2022
78,2.88,2022
78,,2022
78,2.88,2022
78,2.88,2022
77,3.7,2022
95,2.25,2022
95,3.53,2022
77,3.32,2022
95,2.7,2022
78,,2022
92,2.66,2022
91,3.91,2022
77,5.21,2022
91,2.22,2022
77,1.97,2022
77,2.6,2022
91,2.25,2022
91,5.33,2022
78,2.88,2022
77,5.21,2022
78,2.35,2022
77,2.89,2022
78,2.66,2022
77,2.6,2022
77,3.25,2022
77,5.21,2022
77,5.21,2022
77,4.47,2022
77,5.21,2022
91,3.32,2022
95,2.09,2022
95,2.35,2022
91,3.91,2022
77,3.7,2022
92,2.25,2022
78,3.62,2022
78,2.88,2022
91,2.71,2022
78,2.88,2022
77,1.97,2022
77,2.8,2022
78,4.1,2022
91,2.71,2022
77,5.13,2022
95,2.97,2022
77,2.9,2022
91,3.32,2022
78,2.65,2022
91,3.91,2022
77,5.21,2022
78,2.88,2022
78,3.62,2022
77,2.67,2022
77,5.21,2022
77,5.21,2022
77,5.21,2022
77,1.97,2022
77,4.47,2022
78,,2022
93,2.25,2022
78,2.88,2022
91,2.95,2022
77,2.89,2022
77,3.7,2022
77,5.21,2022
78,2.66,2022
77,5.21,2022
95,2.25,2022
77,3.2,2022
91,3.15,2022
95,2.25,2022
77,1.97,2022
95,2.25,2022
95,2.25,2022
77,5.21,2022
93,1.38,2022
92,3.01,2022
77,3.7,2022
95,2.97,2022
77,2.88,2022
78,1.99,2022
77,3.2,2022
91,3.91,2022
77,2.02,2022
91,2.22,2022
91,2.9,2022
77,2.56,2022
77,5.21,2022
77,5.21,2022
95,3.01,2022
77,5.21,2022
78,3.62,2022
95,3.53,2022
77,2.89,2022
77,2.89,2022
77,5.21,2022
78,1.99,2022
78,3.62,2022
95,2.25,2022
91,2.18,2022
77,3.91,2022
95,2.25,2022
78,2.88,2022
78,3.62,2022
78,3.62,2022
91,3.32,2022
77,2.9,2022
77,2.62,2022
77,2.9,2022
77,2.9,2022
92,2.32,2022
77,3.25,2022
77,3.91,2022
77,2.89,2022
78,2.88,2022
78,2.88,2022
78,3.12,2022
77,3.82,2022
95,2.97,2022
77,2.4,2022
93,2.25,2022
95,3.53,2022
93,2.25,2022
92,2.25,2022
95,2.35,2022
94,2.25,2022
95,3.01,2022
94,2.85,2022
77,2.18,2022
77,1.97,2022
93,2.25,2022
78,2.66,2022
93,1.38,2022
95,2.93,2022
77,3.06,2022
77,4.97,2022
78,,2022
77,5.21,2022
91,3.15,2022
78,3.62,2022
77,2.6,2022
78,3.62,2022
77,2.89,2022
91,2.22,2022
91,2.71,2022
78,2.7,2022
78,2.88,2022
78,1.99,2022
94,3.02,2022
77,5.21,2022
77,3.82,2022
94,2.85,2022
91,3.32,2022
91,3.91,2022
78,2.7,2022
91,3.15,2022
78,2.7,2022
91,3.32,2022
78,3.14,2022
78,2.88,2022
95,2.35,2022
77,2.89,2022
77,2.93,2022
77,5.13,2022
91,2.25,2022
77,4.13,2022
77,5.13,2022
93,1.38,2022
78,2.7,2022
75,1.8,2022
95,3.05,2022
77,5.21,2022
77,5.21,2022
91,3.09,2022
77,3.25,2022
78,3.62,2022
95,2.1,2022
77,3.06,2022
77,2.67,2022
93,2.25,2022
95,2.25,2022
95,2.25,2022
78,2.66,2022
91,2.18,2022
77,5.21,2022
78,4.1,2022
77,3.25,2022
78,3.62,2022
77,3.24,2022
77,5.21,2022
77,2.6,2022
77,2.93,2022
77,2.93,2022
78,2.7,2022
95,2.35,2022
78,3.62,2022
95,3.01,2022
77,2.86,2022
77,4.47,2022
77,5.21,2022
78,2.7,2022
78,2.88,2022
91,3.32,2022
77,3.7,2022
91,3.91,2022
95,2.35,2022
77,2.6,2022
91,3.91,2022
92,2.25,2022
94,2.85,2022
77,3.76,2022
77,3.7,2022
91,2.95,2022
78,4.1,2022
78,2.68,2022
77,3.82,2022
77,5.21,2022
77,3.06,2022
77,3.24,2022
78,2.66,2022
77,5.21,2022
91,2.18,2022
78,2.88,2022
91,2.9,2022
78,2.7,2022
91,3.71,2022
91,3.91,2022
77,2.93,2022
78,3.62,2022
93,1.38,2022
95,3.34,2022
78,2.88,2022
93,2.25,2022
78,3.62,2022
77,5.21,2022
77,2.89,2022
77,4.47,2022
92,2.32,2022
77,4.14,2022
94,3.02,2022
77,5.21,2022
77,2.9,2022
77,5.21,2022
91,3.91,2022
91,3.15,2022
95,,2022
78,3.62,2022
78,2.7,2022
91,3.15,2022
77,5.21,2022
77,5.21,2022
77,5.21,2022
95,2.25,2022
91,3.26,2022
92,2.66,2022
95,,2022
78,2.66,2022
91,3.91,2022
91,3.71,2022
77,5.21,2022
93,2.25,2022
77,5.21,2022
91,2.18,2022
77,4.47,2022
77,2.67,2022
